Empresa;Filial;Produto;Produto Fornecedor;Descricao;Classe;Saldo;Preco Venda;Custo Reposicao;ICMS ST;Icms Normal;IPI;Icms Ult. Entrada;PIS Ult. Entrada;Cofins Ult. Entrada;CBENEF;CST Saida;CST Entrada;NCM;Classificacao Fiscal;CEST;% IPI;Uf Ultima Entrada;% Reducao E;% Reducao S;%Credito Out. E;%Credito Out. S;%FCP E;%FCP S;%MVA E;%MVA S;%ICMS E;%ICMS S;% PIS E;% PIS S;% COFINS E;% COFINS S;ST COFINS E;ST COFINS S;ST PIS E;ST PIS S;%RED. ST E;%RED. ST S;%Red. Difer. E;%Red. Difer. S;Aliq.ICMS Gar E;Aliq.ICMS Gar S;Comp ST Ent Orig;Comp ST Sai Orig;Comp ST Dev Orig;Comp ST Ent Dest;Comp ST Sai Dest;Comp ST Dev Dest;Codigo Getin;WMS;Altura;Largura;Comprimento;Empilhamento;Validade;Descricao WMS;Grupo;Sub-Grupo;Fornecedor;Peso Liquido;Peso Bruto;Unid.Med;QtdCX;Fator Conversao;Operacao;Multiplo;Especial;Pedido Minimo;Pauta;Valor;Margem Bruta;Conting;Agregados;Custo NF;Desconto;Verba;Data Ult. Compra;Qtde Ult. Compra;Acumula Caixa;Gera ADM;Aceita Troca;Aceita Subfat;Situacao;Tipo;Vai Palm;Ctrl Lote;Perc. Comis.;Qtd.Max.Revenda;Agrup.;ST IPI;EAN Trib;Divisor WMS;Data Cad.;Outras Despesas;EAN Comercial;Embalagem Comercial;EAN Tributavel;Embalagem Tributavel;EAN CX WMS;Emb Com. CX;EAN Display WMS;Emb Com. Display;EAN Frac Wms;EAN Fornecedor;Fator Fornecedor;EAN Ecom;Fator Ecom;CX Ecom;Emb. Exp. Comercial;Emb. Exp. Trib.;
03;01;10100027;1020051             ;AZEITONA VERDE FATIADA SH CLASS...01x100;0;          0,00;       5,2300;       2,9296;          0,0000;          0,1175;          0,0000;          0,1175;          0,0465;          0,2145;        ;10;00; 20057000;'20057000  ;1709200;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    4,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770957 ;S;   0,0500;   0,1100;   0,1600;   65;  365;AZEITONA VERDE FATIADA CLASSIC CHEF...24x100g               ;1011;10110001;003414868000126;    0,100;    0,238;0001;    1;   24,000;M;   3;1;    1;0000;       0,0000;      39,50;       3,00;       4,50;       2,9400;       0,00;        0,0000;27/03/2025;  4.320,00;0;1;0;0;A; ;S;N;  0,00;    0;   82;00;7898489770957 ;   24;16/11/2020;          0,0000;7898489770957 ;0001-UN;7898489770957 ;0001-UN;17898489770954;0019-CX0024;              ;0000-****;7898489770957 ;7898489770957 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100029;1020211             ;AZEITONA VERDE RECH PIMENTAO CLAS.01x100;0;      4.825,00;       4,7300;       2,6711;          0,0000;          0,1180;          0,0000;          0,1180;          0,0467;          0,2152;        ;10;00; 20057000;'20057000  ;1709200;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    4,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771350 ;S;   0,1600;   0,1100;   0,0400;   65;  400;AZEITONA VERDE RECH PIMENTAO CLAS...24x100g                 ;1011;10110001;003414868000126;    0,100;    0,211;0001;    1;   24,000;M;   3;1;    1;0000;       0,0000;      39,00;       3,00;       4,50;       2,9500;       0,00;        0,0000;27/03/2025;  2.160,00;0;1;0;0;A; ;S;N;  0,00;    0;   82;00;7898489771350 ;   24;27/04/2022;          0,0000;7898489771350 ;0001-UN;7898489771350 ;0001-UN;17898489771357;0019-CX0024;              ;0000-****;7898489771350 ;7898489771350 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100031;1020041             ;AZEITONA VERDE S.CAROCO SH CLASS..01x 80;0;        858,00;       4,3800;       2,5048;          0,0000;          0,1003;          0,0000;          0,1003;          0,0397;          0,1831;        ;10;00; 20057000;'20057000  ;1709200;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    4,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770940 ;S;   0,1600;   0,1100;   0,0500;   65;  365;AZEITONA VERDE S.CAROCO CLASSIC CHEF...24x 80G              ;1011;10110001;003414868000126;    0,080;    0,218;0001;    1;   24,000;M;   3;1;    1;0000;       0,0000;      38,30;       3,00;       4,50;       2,5100;       0,00;        0,0000;27/03/2025;  6.480,00;0;1;0;0;A; ;S;N;  0,00;    0;   82;00;7898489770940 ;   24;16/11/2020;          0,0000;7898489770940 ;0001-UN;7898489770940 ;0001-UN;17898489770947;0019-CX0024;              ;0000-****;7898489770940 ;7898489770940 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100034;1019081             ;BETERRABA CONSERVA CLASS CHEF.....01x300;0;        517,00;      10,0600;       5,8795;          0,0000;          0,4100;          0,0000;          0,4100;          0,0900;          0,4100;        ;10;00; 20019000;'20019000  ;1709000;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770087 ;S;   0,0900;   0,0900;   0,1400;   65;  730;BETERRABA CONSERVA CLASSIC CHEF...15x300g                   ;1011;10110005;003414868000126;    0,300;    0,884;0001;    1;   15,000;M;   3;1;    1;0000;       0,0000;      37,00;       3,00;       4,50;       5,9027;       0,00;        0,0000;04/11/2024;    345,00;0;1;0;0;A; ;S;N;  0,00;    0;   84;00;7898489770087 ;   15;02/08/2019;          0,0000;7898489770087 ;0001-UN;7898489770087 ;0001-UN;17898489770084;0013-CX0015;              ;0000-****;7898489770087 ;7898489770087 ;0000;              ;000;00000;0000-****;0000-****;
03;01;10100035;1021211             ;CEBOLA AO VINAGRE TTO CLASS.CHEF..01x300;0;        338,00;      10,7600;       6,2933;          0,0000;          0,4144;          0,0000;          0,4144;          0,0908;          0,4184;        ;10;00; 20019000;'20019000  ;1709000;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770247 ;S;   0,0900;   0,0900;   0,1400;  120;  730;CEBOLA VINAGRE TTO CLASSIC CHEF...15x300g                   ;1011;10110005;003414868000126;    0,300;    0,891;0001;    1;   15,000;M;   3;1;    1;0000;       0,0000;      37,00;       3,00;       4,50;       5,9200;       0,00;        0,0000;27/03/2025;    150,00;0;1;0;0;A; ;S;N;  0,00;    0;   84;00;7898489770247 ;   15;02/08/2019;          0,0000;7898489770247 ;0001-UN;7898489770247 ;0001-UN;17898489770244;0013-CX0015;              ;0000-****;7898489770247 ;7898489770247 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100036;0                   ;CEBOLA CONSERVA VD CLASSIC CHEF.01x300GR;0;        898,00;      10,6200;       6,2108;          0,0000;          0,4144;          0,0000;          0,4144;          0,0908;          0,4184;        ;10;00; 20019000;'20019000  ;1709000;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770131 ;S;   0,1400;   0,0900;   0,0900;  120;  730;CEBOLA CONSERVA VD CLASSIC CHEF...15X300GR                  ;1011;10110005;003414868000126;    0,300;    0,884;0001;    1;   15,000;M;   3;1;    1;0000;       0,0000;      37,00;       3,00;       4,50;       5,9200;       0,00;        0,0000;27/03/2025;     75,00;0;1;0;0;A; ;S;N;  0,00;    0;   84;00;7898489770131 ;   15;02/08/2019;          0,0000;7898489770131 ;0001-UN;7898489770131 ;0001-UN;17898489770138;0013-CX0015;              ;0000-****;7898489770131 ;7898489770131 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100037;1021201             ;CEBOLINHA CRISTAL CLASSIC CHEF. ..01x100;0;          1,00;       6,6700;       3,8961;          0,0000;          0,2700;          0,0000;          0,2700;          0,0500;          0,2700;        ;10;00; 20019000;'20019000  ;1709000;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770261 ;S;   0,0600;   0,0600;   0,1000;   65;  730;CEBOLINHA CRISTAL CLASSIC CHEF...24x100g                    ;1011;10110003;003414868000126;    0,100;    0,346;0001;    1;   24,000;M;   4;1;    1;0000;       0,0000;      37,00;       3,00;       4,50;       3,8963;       0,00;        0,0000;04/11/2024;     96,00;0;1;0;0;A; ;S;N;  0,00;    0;   83;00;7898489770261 ;   24;07/08/2020;          0,0000;7898489770261 ;0001-UN;7898489770261 ;0001-UN;17898489770268;0019-CX0024;              ;0000-****;7898489770261 ;7898489770261 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100041;1021151             ;CHAMPIGNON FATIADO SH CLASS CHEF..01x100;0;          0,00;       6,3800;       3,6361;          0,0000;          0,1456;          0,0000;          0,1456;          0,0576;          0,2655;        ;00;00; 20031000;'20031000A ;0000000;  0,00;PR;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    4,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770841 ;S;   0,0600;   0,1000;   0,1700;   65;  730;CHAMPIGNON FATIADO SH CLASSIC CHEF...12x100g                ;1011;10110016;003414868000126;    0,100;    0,202;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      38,48;       3,00;       4,50;       3,6400;       0,00;        0,0000;27/03/2025;    600,00;0;1;0;0;A; ;S;N;  0,00;    0;   89;00;7898489770841 ;   12;20/01/2023;          0,0000;7898489770841 ;0001-UN;7898489770841 ;0001-UN;17898489770848;0011-CX0012;              ;0000-****;7898489770841 ;7898489770841 ;0000;              ;000;00000;0000-****;0000-****;
03;01;10100042;1021171             ;CHAMPIGNON FATIADO VD CLASS CHEF..01x100;0;        205,00;       9,2200;       5,3896;          0,0000;          0,3700;          0,0000;          0,3700;          0,0800;          0,3800;        ;00;00; 20031000;'20031000  ;0000000;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770681 ;S;   0,0600;   0,0600;   0,1000;   65;  730;CHAMPIGNON FATIADO VD CLASSIC CHEF...24x100g                ;1011;10110003;003414868000126;    0,100;    0,338;0001;    1;   24,000;M;   4;1;    1;0000;       0,0000;      37,00;       3,00;       4,50;       5,3896;       0,00;        0,0000;04/11/2024;    216,00;0;1;0;0;A; ;S;N;  0,00;    0;   83;00;7898489770681 ;   24;07/07/2020;          0,0000;7898489770681 ;0001-UN;7898489770681 ;0001-UN;17898489770688;0019-CX0024;              ;0000-****;7898489770681 ;7898489770681 ;0000;              ;000;00000;0000-****;0000-****;
03;01;10100044;1021161             ;CHAMPIGNON INTEIRO SH CLASS CHEF..01x100;0;          0,00;       6,9400;       3,9685;          0,0000;          0,1588;          0,0000;          0,1588;          0,0628;          0,2896;        ;00;00; 20031000;'20031000A ;0000000;  0,00;PR;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    4,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770834 ;S;   0,0600;   0,1000;   0,1700;   65;  730;CHAMPIGNON INTEIRO SH CLASSIC CHEF...12x100g                ;1011;10110016;003414868000126;    0,100;    0,199;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      38,28;       3,00;       4,50;       3,9700;       0,00;        0,0000;27/03/2025;    600,00;0;1;0;0;A; ;S;N;  0,00;    0;   89;00;7898489770834 ;   12;20/01/2023;          0,0000;7898489770834 ;0001-UN;7898489770834 ;0001-UN;17898489770831;0011-CX0012;              ;0000-****;7898489770834 ;7898489770834 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100045;1021181             ;CHAMPIGNON INTEIRO VD CLA CHEF..01x100GR;0;        177,00;       9,5800;       5,5989;          0,0000;          0,3600;          0,0000;          0,3600;          0,0800;          0,3700;        ;00;00; 20031000;'20031000  ;0000000;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489770124 ;S;   0,1000;   0,0600;   0,0600;   65;  730;CHAMPIGNON INTEIRO VD CLASSIC CHEF...24X100GR               ;1011;10110003;003414868000126;    0,100;    0,325;0001;    1;   24,000;M;   1;1;    1;0000;       0,0000;      37,00;       3,00;       4,50;       5,2711;       0,00;        0,0000;04/11/2024;    192,00;0;1;0;0;A; ;S;N;  0,00;    0;   83;00;7898489770124 ;   24;07/07/2020;          0,0000;7898489770124 ;0001-UN;7898489770124 ;0001-UN;17898489770121;0019-CX0024;              ;0000-****;7898489770124 ;7898489770124 ;0000;              ;000;00000;0000-****;0000-****;
03;01;10100055;1203001             ;DOCE MARROM GLACE CLASSIC CHEF....01x250;0;          6,00;       6,0000;       3,5208;          0,0000;          0,2400;          0,0000;          0,2400;          0,0500;          0,2400;        ;10;00; 20071000;'20071000  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771268 ;S;   0,0500;   0,0800;   0,1100;   70;  730;DOCE MARROM GLACE CLASSIC CHEF...12x250g                    ;1012;10120001;003414868000126;    0,250;    0,286;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,77;       3,00;       4,50;       3,5208;       0,00;        0,0000;27/06/2024;     60,00;0;1;0;0;A; ;S;N;  0,00;    0;   92;00;7898489771268 ;   12;29/06/2021;          0,0000;7898489771268 ;0001-UN;7898489771268 ;0001-UN;17898489771265;0011-CX0012;              ;0000-****;7898489771268 ;7898489771268 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100056;2710041             ;GELEIA ABACAXI C.PIMENTA CLAS CHE.01x270;0;          4,00;      12,8800;       7,5800;          0,0000;          0,5300;          0,0000;          0,5300;          0,1100;          0,5300;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771503 ;S;   0,0800;   0,0700;   0,0700;   65;  730;GELEIA ABACAXI C PIMENTA CLAS CHE...12x270g                 ;1012;10120003;003414868000126;    0,270;    0,456;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,60;       3,00;       4,50;       7,5800;       0,00;        0,0000;04/11/2024;     96,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771503 ;   12;26/08/2022;          0,0000;7898489771503 ;0001-UN;7898489771503 ;0001-UN;17898489771500;0011-CX0012;              ;0000-****;7898489771503 ;7898489771503 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100059;2711051             ;GELEIA AMORA CLASSIC CHEF ........01x270;0;        133,00;      12,8800;       7,5793;          0,0000;          0,5300;          0,0000;          0,5300;          0,1100;          0,5300;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771435 ;S;   0,0800;   0,0700;   0,0700;   65;  730;GELEIA AMORA CLASSIC CHEF...12x270g                         ;1012;10120003;003414868000126;    0,270;    0,456;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,60;       3,00;       4,50;       7,5800;       0,00;        0,0000;04/11/2024;    192,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771435 ;   12;26/08/2022;          0,0000;7898489771435 ;0001-UN;7898489771435 ;0001-UN;17898489771432;0011-CX0012;              ;0000-****;7898489771435 ;7898489771435 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100063;10100063            ;GELEIA CEBOLA CARAMELIZADA........01X270;0;         77,00;      14,5800;       8,5805;          0,0000;          0,6000;          0,0000;          0,6000;          0,1300;          0,6000;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771527 ;S;   0,0800;   0,0700;   0,0700;   20;  730;GELEIA CEBOLA CARAMELIZADA...12X270GR                       ;1012;10120003;003414868000126;    0,270;    0,297;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,60;       3,00;       4,50;       8,5850;       0,00;        0,0000;04/11/2024;    120,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771527 ;   12;26/08/2022;          0,0000;7898489771527 ;0001-UN;7898489771527 ;0001-UN;17898489771524;0011-CX0012;              ;0000-****;7898489771527 ;7898489771527 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100064;2711061             ;GELEIA FRUTAS VERMELHAS CLAS CHEF.01x270;0;        120,00;      12,8800;       7,5800;          0,0000;          0,5300;          0,0000;          0,5300;          0,1100;          0,5300;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771473 ;S;   0,0800;   0,0700;   0,0700;   65;  730;GELEIA FRUTAS VERMELHAS CLAS CHEF...12x270g                 ;1012;10120003;003414868000126;    0,270;    0,456;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,60;       3,00;       4,50;       7,5800;       0,00;        0,0000;04/11/2024;    204,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771473 ;   12;26/08/2022;          0,0000;7898489771473 ;0001-UN;7898489771473 ;0001-UN;17898489771470;0011-CX0012;              ;0000-****;7898489771473 ;7898489771473 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100067;2711071             ;GELEIA LARANJA CLASSIC CHEF.......01x270;0;        177,00;      12,8600;       7,5693;          0,0000;          0,5300;          0,0000;          0,5300;          0,1100;          0,5300;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771459 ;S;   0,0800;   0,0700;   0,0700;   65;  730;GELEIA LARANJA CLASSIC CHEF...12x270g                       ;1012;10120003;003414868000126;    0,270;    0,456;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,60;       3,00;       4,50;       7,5800;       0,00;        0,0000;04/11/2024;    108,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771459 ;   12;26/08/2022;          0,0000;7898489771459 ;0001-UN;7898489771459 ;0001-UN;17898489771456;0011-CX0012;              ;0000-****;7898489771459 ;7898489771459 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100068;2710011             ;GELEIA MENTA E HORTELA CLAS CHEF..01x270;0;         31,00;      12,7600;       7,4977;          0,0000;          0,5200;          0,0000;          0,5200;          0,1100;          0,5200;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771510 ;S;   0,0700;   0,0800;   0,0800;   65;  730;GELEIA MENTA E HORTELA CLAS CHEF...12x270g                  ;1012;10120003;003414868000126;    0,270;    0,456;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,70;       3,00;       4,50;       7,4967;       0,00;        0,0000;04/11/2024;     48,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771510 ;   12;26/08/2022;          0,0000;7898489771510 ;0001-UN;7898489771510 ;0001-UN;17898489771517;0011-CX0012;              ;0000-****;7898489771510 ;7898489771510 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100069;2710031             ;GELEIA MORANGO C.PIMENTA CLAS CHE.01x270;0;         50,00;      12,8800;       7,5800;          0,0000;          0,5300;          0,0000;          0,5300;          0,1100;          0,5300;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771497 ;S;   0,0800;   0,0700;   0,0700;   65;  730;GELEIA MORANGO C PIMENTA CLAS CHE...12x270g                 ;1012;10120003;003414868000126;    0,270;    0,456;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,60;       3,00;       4,50;       7,5800;       0,00;        0,0000;04/11/2024;     96,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771497 ;   12;26/08/2022;          0,0000;7898489771497 ;0001-UN;7898489771497 ;0001-UN;17898489771494;0011-CX0012;              ;0000-****;7898489771497 ;7898489771497 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100070;2711031             ;GELEIA MORANGO CLASSIC CHEF ......01x270;0;        118,00;      12,8800;       7,5800;          0,0000;          0,5300;          0,0000;          0,5300;          0,1100;          0,5300;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771411 ;S;   0,0800;   0,0700;   0,0700;   65;  730;GELEIA MORANGO CLASSIC CHEF...12x270g                       ;1012;10120003;003414868000126;    0,270;    0,456;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,60;       3,00;       4,50;       7,5800;       0,00;        0,0000;04/11/2024;    168,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771411 ;   12;26/08/2022;          0,0000;7898489771411 ;0001-UN;7898489771411 ;0001-UN;17898489771418;0011-CX0012;              ;0000-****;7898489771411 ;7898489771411 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100073;2711041             ;GELEIA PESSEGO CLASSIC CHEF.......01x270;0;        252,00;      12,8700;       7,5741;          0,0000;          0,5300;          0,0000;          0,5300;          0,1100;          0,5300;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771442 ;S;   0,0800;   0,0700;   0,0700;   65;  730;GELEIA PESSEGO CLASSIC CHEF...12x270g                       ;1012;10120003;003414868000126;    0,270;    0,456;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      36,60;       3,00;       4,50;       7,5800;       0,00;        0,0000;04/11/2024;    192,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771442 ;   12;26/08/2022;          0,0000;7898489771442 ;0001-UN;7898489771442 ;0001-UN;17898489771449;0011-CX0012;              ;0000-****;7898489771442 ;7898489771442 ;    ;              ;000;00000;0000-****;0000-****;
03;01;10100075;1027201             ;GELEIA PIMENTA BIQUINHO CLASSIC.01x180GR;0;        158,00;      10,3400;       6,0712;          0,0000;          0,4200;          0,0000;          0,4200;          0,0900;          0,4200;        ;10;00; 20079910;'20079910  ;1709400;  0,00;PR;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   27,30;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7898489771152 ;S;   0,1000;   0,0600;   0,0600;   65;  730;GELEIA PIMENTA BIQUINHO CLASSIC CHEF...24x180g              ;1011;10110011;003414868000126;    0,180;    0,325;0001;    1;   24,000;M;   3;1;    1;0000;       0,0000;      36,74;       3,00;       4,50;       6,0713;       0,00;        0,0000;04/11/2024;    168,00;0;1;0;0;A; ;S;N;  0,00;    0;   93;00;7898489771152 ;   24;20/05/2021;          0,0000;7898489771152 ;0001-UN;7898489771152 ;0001-UN;17898489771159;0019-CX0024;              ;0000-****;7898489771152 ;7898489771152 ;    ;              ;000;00000;0000-****;0000-****;
